-2.3685,-4.7631,0.58066
0.5113,2.4541,1.8077
8.116,6.1299,1.3594
-4.0636,3.3045,2.6738
3.7035,9.5208,2.1277
5.3971,8.3302,0.74225
5.0946,-2.1918,0.81435
9.6578,6.5509,2.0292
8.2068,9.8074,2.5084
9.2386,1.6656,0.20395
7.1801,8.5959,1.1384
-0.28481,-3.3619,0.46936
4.0334,-3.6382,2.2095
1.8417,-1.4978,0.90349
0.87402,-2.0423,1.7109
2.3017,1.3579,2.5743
-3.5936,-4.1136,1.4509
-3.9793,0.071726,0.93458
2.9576,-0.86249,1.9049
-1.1425,4.4598,2.4409
-1.9615,7.1414,0.14444
-4.9536,7.2962,0.67886
8.7184,-0.34798,2.363
1.1259,3.7217,1.2193
6.717,2.9003,1.6576
6.1801,3.9889,0.011419
-3.0795,7.9188,2.0896
-1.4873,4.9922,1.0953
7.3803,0.76423,1.2754
4.7246,-3.0614,0.29597
-0.60911,0.28319,1.5959
3.1334,5.5494,0.36295
-0.53085,-0.0059386,2.7183
-0.013707,0.14648,1.4477
-0.37083,0.62753,1e-10
10,5.546,1e-10
9.28,9.0839,1.4496
1.5721,-5,0.71705
7.0967,0.21626,1e-10
3.0004,-4.0897,1.4474
-5,0.078944,1.4455
-0.32172,4.4358,0.083704
10,2.5324,0.60536
10,5.8587,2.7183
-4.1824,-1.4463,0.92141
-5,-5,2.7183
-5,4.297,0.24339
-5,1.6437,2.7148
0.16077,5.598,0.5491
-4.0785,-0.67015,0.92814
-5,2.7045,1.285
3.0748,5.7067,1.5374
1.5226,-2.2307,1.1098
-2.2354,-2.3111,2.7183
10,-5,1.3282
4.1613,3.2349,2.7183
5.6602,-5,2.7161
10,-0.3034,1.5836
-5,-3.0001,1e-10
5.3562,3.1677,0.19264
1.7082,-3.344,0.65347
-2.5085,3.6526,1e-10
0.16735,1.0214,1.1033
5.3786,3.1289,0.018
-0.45369,-1.4231,0.91082
4.0448,7.5246,0.042423
-5,4.8313,0.90585
6.8821,3.3192,0.90864
6.3389,7.3473,1.1063
-5,0.54394,1.6014
-5,10,1.5943
2.6235,-5,1.5993
-4.9442,-5,1.1061
-3.2173,-5,1.5951
6.0518,6.2947,1.5954
-1.6215,9.7,1.7079
4.9235,-5,1.7159
5.6266,-5,1.7065
-5,-5,1.714
-4.6329,6.0103,1.8129
8.5372,-1.4237,2.5539
2.5159,-5,1.0996
7.2996,9.4849,1.8078
-2.8823,-5,1.8048
-0.019109,-4.1023,2.5679
2.2515,3.8185,2.2499
-3.0837,10,2.5712
0.55098,1.0164,1.9873
-4.9453,9.1185,1.9855
10,-1.4017,1.1047
5.26,-5,1.9888
3.7979,3.6573,1.1213
6.7126,-5,2.5714
2.077,-5,2.7183
1.4432,5.6183,2.7113
-0.31917,-5,2.5787
