3.2841,-3.2631,8.6455
4.9196,-0.079128,8.249
-2.2672,-0.88286,5.9744
7.902,2.343,9.3314
6.6445,-3.6971,-2.8234
1.3981,3.0514,7.0884
-4.5947,4.9392,-0.7244
0.061131,8.1556,1.5772
1.9513,9.2257,-3.6116
-3.1228,-0.60868,3.1072
6.9849,1.2469,2.2723
-3.4828,-2.9691,9.6098
5.6455,4.2425,-0.9088
4.0427,0.64532,4.2568
-4.2145,7.5522,1.4627
4.7859,0.33909,0.10925
0.37649,-4.3522,0.17025
-2.0496,6.9135,7.3054
9.7554,5.4908,-3.1875
9.4542,-2.5019,-2.0144
5.8871,9.6008,7.7414
2.3487,-2.0889,5.2851
7.4417,7.8764,-1.4568
-1.4892,-4.5869,3.8805
-0.37356,5.8248,-4.6505
0.87682,3.7103,-2.554
8.7804,-1.7127,6.626
-3.6284,8.8219,5.5445
2.5039,6.5421,4.6401
8.351,4.4337,1.0576
3.5217,2.8823,-4.3493
-1.0191,1.6711,2.8743
-5,-2.7435,-5
10,10,-5
10,-5,2.8467
-5,-5,1.4989
-5,10,-5
-5,3.6486,3.5649
-5,-0.64048,-0.92513
10,-2.1398,-5
-5,7.1162,-3.7298
4.7242,8.0653,-5
-5,-3.4351,2.7816
10,-5,-5
6.9066,-0.35052,-3.0745
6.7744,-3.6105,1.096
-5,10,-3.1004
-2.6887,-2.7451,1.4
10,2.7774,-5
-5,1.1103,0.016893
-0.57769,10,-5
10,-1.4012,0.20401
6.2993,-5,4.4643
2.0149,6.6122,-3.937
-5,3.3766,-2.5463
7.2662,-5,-1.0025
5.0705,-1.7433,-1.4661
1.6002,-5,2.5896
-5,6.2747,-2.1881
6.4068,3.5511,-5
3.923,10,-4.6599
-2.3637,-3.2908,3.2447
-5,-5,10
10,-5,-2.6854
-2.1264,1.8445,-2.1126
10,6.4317,-5
-5,-1.6311,2.1426
-5,6.2949,-5
-5,-5,6.0758
-5,-5,4.6383
6.7391,-5,2.3263
-5,-2.7431,4.4966
4.1603,1.6096,-1.7665
10,-1.0555,-3.776
6.3628,0.71379,-5
7.4692,-0.04847,-0.74418
10,-5,0.35759
-5,8.2682,-5
-1.4542,-5,6.21
-2.766,1.7509,-0.76575
-1.6021,-5,2.365
-4.4451,-2.5994,3.4294
-5,-4.3892,7.7061
-1.1535,-0.56856,1.3381
-3.113,8.8776,-3.9757
-5,0.042316,2.8396
1.7968,6.8432,-5
10,0.51371,-5
-5,8.4523,-1.3892
0.50062,-3.1117,1.5783
-3.523,0.23684,1.4335
1.0519,-5,4.6223
2.2803,0.84611,-2.3329
4.5507,-5,0.8162
-2.903,4.7687,-2.8348
-1.7842,-1.5038,1.6972
0.30177,1.3899,-0.88577
6.4531,-3.8872,-0.57766
6.5189,4.9134,-4.1701
10,1.0971,-2.7594
-0.14653,2.4908,-0.75024
-5,3.6085,-0.61216
2.2994,4.1281,-5
3.4442,-4.0581,2.7851
-0.034271,-4.0815,1.9796
0.49047,-1.4285,-0.20241
-0.48551,2.1402,-1.6045
-0.66289,0.44401,0.056604
1.0998,-0.78333,0.44179
-2.6591,8.5121,-5
-2.9356,10,-4.4454
-0.022741,0.13897,0.18553
10,-5,-1.1155
-3.8999,-4.1134,5.2467
-0.21086,-0.19271,0.30734
-0.062409,0.036806,0.10027
-0.68002,5.7611,-2.2441
5.6589,3.3961,-2.6168
-5,4.622,0.5204
8.3557,2.4522,-3.7393
-0.8398,0.014902,-0.13653
2.614,-3.1741,0.42313
0.054896,-0.072476,0.0059087
4.0415,-4.3621,1.7745
0.26512,0.25731,-0.69965
-5,9.5084,-3.9725
7.2416,5.469,-5
-0.81293,7.5101,-4.1302
0.4692,-1.6082,1.7256
10,-3.0233,-0.49153
10,-3.8292,1.5856
-3.3604,-5,5.0544
10,-5,7.6324
1.1029,0.33293,-0.30515
-5,1.7498,1.2335
10,3.6964,-4.1093
-3.7615,-5,8.1371
4.7933,-1.563,0.080423
4.5491,5.7543,-5
8.6216,0.49596,-4.7947
-1.8145,6.1785,-5
-2.9552,2.2787,0.52033
-1.382,-3.4159,4.0888
-5,-4.1652,4.8261
-5,1.5585,10
3.3873,3.0007,-3.4529
-2.9986,10,-2.3812
-0.47135,3.7113,-4.0816
-3.7761,7.3514,-2.8243
-5,-5,8.3221
10,-3.7364,-2.1683
-1.8761,3.4947,-1.3125
-5,10,-0.71634
2.5936,3.8026,-2.2106
0.97385,8.7106,-4.6787
8.2766,-5,0.38102
3.7199,-2.4876,1.6732
0.0054066,0.021134,-0.0095593
10,-0.99058,-2.0481
7.7085,7.05,-4.5672
1.6287,-5,10
-5,-5,7.214
-5,-1.624,1.1136
3.3521,-5,3.2274
-5,3.1614,-5
-2.2067,0.073318,-0.12983
0.0030928,0.018028,0.00040895
-5,-0.96975,4.6995
0.99418,2.0439,-2.4917
10,10,-3.3252
9.1746,2.5324,-3.6544
3.1464,0.79247,-1.8817
0.91905,0.4575,-0.22819
0.93029,0.62423,-0.28003
-4.4904,7.1162,-1.094
1.3522,1.8735,-0.25715
0.86824,0.22488,-0.2867
-5,2.4666,2.5896
9.4542,-3.2908,0.65567
-4.4243,-2.5811,2.9078
1.3739,2.0734,-1.264
-0.52831,0.59414,0.031289
5.7071,-3.6105,0.1395
-4.4451,-0.19939,0.8809
5.7071,-3.7318,1.7847
0.27077,0.566,-0.38473
6.7744,3.7103,-1.5721
-4.4451,-0.77333,2.3158
-3.4767,3.7103,-0.85507
1.2855,0.61787,-0.86753
-0.90504,1.2364,-1.6045
-0.036279,-0.038286,0.024653
-0.02119,-0.038416,0.027676
-0.00036352,-0.020408,0.011656
0.95172,-0.52527,-1.5049
0.017498,-0.015613,-0.010941
-0.0049387,-0.0012541,0.0036007
0.013301,-0.60232,0.62389
-2.3818,2.4908,0.078
-1.6874,2.4908,-1.0673
-0.0049387,-0.0012541,0.0036007
