0.1728,-0.26948,1.3713
-1.9158,0.55567,0.29392
4.1123,-2.4958,-2.1857
-2.6165,1.4726,1.8239
-4.0525,-3.6669,-4.9552
-2.0565,3.2031,4.5468
-0.99288,1.1451,-4.4228
-0.074091,4.765,4.3707
-3.0294,-1.877,-4.0283
3.1275,-1.2842,3.1266
1.555,3.9053,-2.3063
-3.43,-0.99257,-1.1543
3.5785,-2.998,2.3715
-0.5964,4.2808,0.36887
-1.5048,3.6668,-3.4334
-2.2667,-0.80594,3.299
-4.7886,-2.1965,-2.8293
4.2416,-4.3607,5.0712
0.55685,-3.4922,-1.8979
0.79241,-4.8684,2.8315
-3.8264,0.24772,3.6405
1.2261,-2.7788,0.64968
-4.227,-4.6427,1.0726
2.8445,2.5873,4.0846
4.5519,2.2858,2.1414
3.3473,0.78051,-0.62808
1.8733,1.8145,-3.0751
-4.8535,3.1973,-3.7591
4.8991,2.2118,-0.75343
2.4495,4.9288,-0.16047
2.1426,-3.9839,-4.7811
-0.8168,-0.43494,-1.3167
2.673,1.9749,-4.6451
0.062504,1.4015,-3.2335
3.6627,1.9946,-2.8663
4.1699,0.98182,-3.0784
-2.7601,1.8066,-3.0509
3.5682,2.4379,-3.0892
3.2154,1.6892,-3.1339
-0.98608,1.8188,-0.8482
-3.6081,1.8215,-0.19526
-0.16573,1.817,-1.2863
1.9901,1.8186,-0.86268
-1.3439,1.7813,-0.89522
-1.3536,1.8345,-0.91361
5.0165,1.8325,-2.7971
0.2832,1.843,-0.82993
-0.050691,1.8107,-0.80331
0.7853,1.826,-0.72441
5.12,1.8224,-3.1982
-0.62309,1.868,-0.67254
5.12,1.8349,-3.0137
-0.66644,1.8101,-0.84188
1.1885,1.8219,-0.81124
0.16467,1.8053,-0.097833
1.6937,1.8198,-1.0555
-0.031329,1.7933,0.40943
0.16486,1.8097,-0.94523
-1.1721,1.813,-0.72943
-0.96778,1.827,-0.791
2.2245,1.8206,1.4033
-1.0203,1.9035,-1.0218
1.4337,1.81,-0.51738
-1.0446,2.066,-0.99083
-1.1235,2.0627,-1.1395
0.048982,1.5055,-0.97655
2.1827,1.8278,-1.1236
1.0193,1.7987,-1.1646
1.0617,2.1617,-1.0331
-0.92971,2.059,-0.7901
-0.95629,1.9882,-1.0321
0.063265,2.23,-1.0736
0.020027,2.2485,-0.096646
0.32362,2.1937,0.14043
2.0672,2.352,-0.8569
0.30465,1.9571,-1.404
2.1323,1.2797,-0.82143
1.2535,2.2718,-1.3257
0.93876,2.4988,-0.81757
-0.15467,1.7938,-0.048371
-0.82377,1.6565,-1.2808
0.89614,2.0143,-1.0144
2.3808,1.8127,-0.66855
-0.0003852,1.2806,0.0070654
-0.032973,1.3387,-0.2665
0.29343,1.2235,0.17942
-0.53884,1.9941,-1.0282
-0.28914,1.1859,0.19229
-0.045854,2.4443,-0.6644
-1.8899,2.3516,-1.0155
-0.27881,2.4563,0.14368
0.010187,0.60065,0.003378
0.30725,0.029756,-0.1492
-0.041914,-0.23271,-0.072965
0.1281,-0.24696,0.10342
0.13461,-0.61933,-0.14896
-0.10834,1.6528,-0.95229
-0.28282,-0.21852,0.10278
-1.2614,1.9839,-1.035
-0.095937,0.098392,-0.26438
-0.35316,-0.40862,-0.38037
1.5961,1.0897,-3.0015
0.57421,1.7897,-1.0188
1.4807,1.8619,-3.4832
2.0825,1.5829,-2.6948
-1.636,2.5161,-0.56069
-2.0501,1.8146,-1.1919
-2.2563,2.3597,-1.3997
-2.1192,1.7312,-0.83658
-2.1402,1.1428,-1.2674
-1.8122,1.3982,-1.6082
-2.5744,1.3293,-1.1105
1.8294,-0.32206,-0.85103
1.9357,1.2118,-1.2129
1.7292,0.47122,-1.0265
1.9303,-1.1067,-0.68079
2.0709,-0.98513,-1.1012
2.2708,-0.84612,-0.95713
1.8028,-1.0512,-1.1179
2.0869,-1.3867,-1.1357
2.0061,-0.72442,-1.2539
-0.0062918,0.058578,-0.029072
-0.11254,0.1469,0.037353
0.040159,0.054309,-0.046898
0.64794,-0.93246,-0.35494
-2.0172,0.46316,-1.1138
-2.3738,0.38926,-1.6133
-0.018663,-0.89081,-0.044323
-0.053773,-1.1303,0.04863
-0.11157,-0.87662,0.11489
-0.15313,-1.0841,-0.12171
-2.2922,-1.5537,-4.2255
0.13311,-1.1157,-0.050293
-1.0318,1.9474,-1.0355
1.3709,-0.68534,-0.64965
5.12,2.0372,-0.022928
-0.020991,3.9079,-0.017034
0.34681,3.8413,-0.19416
-0.30273,3.6651,-0.23924
-0.61551,1.9325,-1.0327
0.11352,3.918,0.31668
-0.16982,2.4693,0.034161
-0.0027801,4.3791,-0.090453
2.1637,2.3661,-3.1353
-2.0068,0.88441,-0.77698
0.10277,-0.96152,0.1161
2.0448,-0.48568,-1.0504
-0.10579,0.18082,-0.036475
0.0093325,0.027402,0.050146
-1.7267,0.46881,-0.61501
-2.3674,0.69997,-0.71065
0.091054,-0.3783,0.033646
0.15977,1.2251,-0.028502
0.42482,0.7044,-0.33028
2.2077,1.4346,-3.4659
-3.7536,-1.9949,-4.0899
1.5571,2.0589,-2.713
5.12,1.4575,0.66135
2.3014,0.071989,-0.69787
-0.16984,2.6889,-1.4825
2.4094,1.0419,-1.5464
0.19417,0.40239,0.55664
3.8438,1.5767,-2.2418
0.47302,-0.3523,0.050185
0.21121,-1.417,0.59692
1.2045,0.37639,-2.87
5.12,1.8331,0.024383
1.4884,1.0133,-1.634
0.03495,1.1537,0.75536
-0.089615,1.2614,1.1222
0.3247,1.2484,1.0764
-1.8447,0.98539,-1.0255
1.5438,1.8145,-3.0746
-0.98887,1.8188,-0.84048
-0.94908,1.8188,-0.95059
-0.94026,1.8188,-0.97501
-0.94207,1.8188,-0.97662
-0.9745,1.8152,-0.97662
-0.97862,1.9951,-0.96993
-0.99188,1.9857,-0.98817
