4.5235,5.8265,6.8379
9.7316,9.6652,4.3889
8.1907,5.4487,4.7982
8.5386,6.9029,5.8919
4.2643,6.4858,0.085665
2.1367,8.4643,3.4494
5.1101,7.6644,2.75
1.5251,8.404,8.6704
2.5348,9.3658,0.78473
3.9704,2.4037,5.0116
3.2256,6.1305,5.4021
6.922,0.90567,9.512
0.53918,7.2961,1.7465
7.6826,8.9738,1.1647
7.1988,1.5311,2.2755
7.9207,0.22794,0.38004
3.0734,7.9028,9.2539
4.9001,1.645,9.7938
0.28477,1.9512,8.3093
0.63248,9.7681,2.8482
3.6734,2.7498,2.1721
2.4245,4.1265,6.4442
9.4636,3.1415,7.5954
6.6938,3.8739,1.4494
1.203,4.4115,3.4231
5.3857,4.8333,4.2855
5.7816,3.5836,7.8909
5.9541,6.7695,6.2146
8.9339,0.37847,7.4468
1.7963,1.1929,6.9218
9.0919,3.0389,4.0395
6.4987,5.1237,8.8192
5.8583,4.1456,5.9069
5.9625,6.7491,5.9977
5.9482,7.8669,5.5431
5.9227,6.4857,6.0642
5.9229,6.4384,5.89
5.9478,6.2974,5.4623
5.9128,6.4014,5.8189
5.8615,6.3377,5.8957
5.7193,6.091,5.9398
5.7084,6.1048,5.9347
5.8635,5.8335,5.9577
5.8424,5.8966,5.9722
5.9827,5.9618,6.0708
5.9735,5.9584,6.0753
6.0359,5.9853,5.9956
5.7974,3.7252,5.7074
5.7957,3.713,5.702
5.7499,3.3737,5.5572
5.7148,3.1134,5.4507
5.675,2.834,5.3391
5.6617,2.7502,5.3063
5.6504,2.7308,5.3012
5.3902,2.7498,5.3872
5.1476,2.7676,5.4693
5.1882,2.7654,5.4492
5.0792,2.8698,5.085
5.026,2.9855,4.8268
5.0359,2.9313,4.9652
4.835,3.1078,5.0099
4.9813,2.9153,4.9559
5.0553,2.9926,4.9659
5.0613,3.05,4.9763
5.7852,1.8622,5.3692
8.2434,10,8.6773
0,0.51939,0
0,0,3.596
10,5.9167,0
0,10,5.9919
5.0193,2.7287,5.5199
0,5.1532,10
5.9755,2.0836,5.0587
5.0303,2.998,4.9805
5.0303,2.998,4.9805
5.0461,2.9896,4.9085
3.952,3.0273,5.1592
5.0603,3.0003,4.5612
5.045,3.0078,4.9803
5.4635,2.1936,6.327
4.7653,3.0022,5.7984
5.0042,3.6459,4.9513
5.0482,3.3564,4.9874
5.008,2.8003,4.9584
3.0813,3.0403,4.9525
5.063,3.1367,5.7108
5.0303,4.6392,5.5359
4.9663,2.3119,4.9591
4.8674,3.0905,4.7566
6.3322,3.0391,4.9332
4.294,2.8869,4.8992
5.1052,3.6591,4.9574
5.0585,3.0319,4.9705
5.0563,2.9814,7.1644
5.0916,2.9237,5.0279
5.0461,2.9637,4.9656
5.0461,2.779,5.378
5.0609,3.0529,5.0304
5.0749,2.994,5.0293
4.769,1.7553,4.9783
5.0489,3.05,5.029
5.0525,3.0242,6.1116
5.5195,2.981,4.9577
5.0205,3.0011,6.1452
5.034,2.9856,4.9244
4.9997,3.0075,4.9982
5.0501,2.9293,4.9813
4.918,1.2418,4.9493
3.0274,2.7238,0.39255
8.3045,3.1476,4.8819
4.9981,2.9215,5.3149
5.0417,2.9289,4.7989
5.0462,3.0608,4.743
3.9549,2.9862,4.9368
5.0583,3.0932,5.1463
5.0212,3.0077,4.9897
5.2529,3.0936,5.141
5.0437,2.9869,4.9148
6.5123,2.9884,4.9311
5.0682,2.9861,5.0097
5.0931,2.8333,5.8851
5.0182,2.9186,4.9781
5.0166,2.9641,4.9541
1.9996,3.2722,4.9304
5.0387,2.9554,4.955
5.075,2.8853,5.0186
4.9953,2.7325,4.993
5.0664,3.2031,4.9774
4.9991,3.014,4.997
5.0995,2.9935,3.9944
5.1261,3.4224,4.978
6.6073,7.8513,10
4.1567,3.0008,4.9606
5.0472,3.0722,5.001
6.3068,2.5629,4.9034
5.0005,3.0333,4.9617
4.8806,3.0874,5.0506
5.0179,2.9597,4.9505
5.0404,3.1059,5.1592
4.6987,2.9885,5.4283
5.2819,2.8817,5.0639
4.9526,3.1008,5.0609
5.1078,1.4636,4.9495
5.0413,2.9903,4.9103
5.0042,3.0333,4.9622
3.7956,3.0912,5.3586
5.0619,2.9097,5.0128
5.0216,3.6459,7.5007
5.0613,2.9441,5.1623
5.0179,2.9597,4.9505
5.0218,3.0122,4.1106
5.0711,3.0068,5.0181
